HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,SWP_SG,SV_POS,GY_ROLL,GY_YAW,GY_PITCH,ACC_X,ACC_Y,ACC_Z
a,534221,0.000,0.000,36.000,0.000,1.978,0.059,0.037,-0.261,0.192,9.880,0.238
a,534225,0.000,0.000,36.000,0.000,2.021,0.059,-0.039,0.686,0.181,9.852,0.256
a,534229,0.000,0.000,36.000,0.000,1.978,0.105,-0.192,-0.536,0.186,9.852,0.266
a,534233,0.000,0.000,36.000,0.000,2.021,0.120,-0.024,-0.307,0.199,9.878,0.259
a,534237,0.000,0.000,36.000,0.000,1.978,0.258,-0.130,-0.643,0.211,9.852,0.263
a,534241,0.000,0.000,36.000,0.000,2.021,0.120,0.037,-0.307,0.163,9.859,0.248
a,534246,0.000,0.000,36.000,0.000,2.021,-0.002,-0.115,-0.673,0.168,9.852,0.244
a,534249,0.000,0.000,36.000,0.000,1.978,0.166,-0.024,0.136,0.165,9.845,0.221
a,534253,0.000,0.000,36.000,0.000,1.978,-0.109,0.205,0.319,0.189,9.863,0.271
a,534257,0.000,0.000,36.000,0.000,1.978,-0.109,0.205,0.319,0.199,9.871,0.254
a,534261,0.000,0.000,36.000,0.000,2.021,0.212,0.160,0.075,0.174,9.833,0.229
a,534265,0.000,0.000,36.000,0.000,2.021,-0.063,0.083,-0.566,0.178,9.849,0.247
a,534269,0.000,0.000,36.000,0.000,1.978,0.075,0.175,0.960,0.188,9.852,0.250
a,534274,0.000,0.000,36.000,0.000,2.021,-0.215,-0.039,0.533,0.178,9.843,0.253
a,534277,0.000,0.000,36.000,0.000,1.978,0.044,-0.054,-0.536,0.176,9.865,0.241
a,534282,0.000,0.000,36.000,0.000,1.934,-0.002,0.144,-1.604,0.181,9.847,0.248
a,534285,0.000,0.000,36.000,0.000,1.978,-0.048,0.190,-0.291,0.165,9.867,0.253
a,534289,0.000,0.000,36.000,0.000,1.934,0.120,0.053,-0.368,0.194,9.852,0.247
a,534294,0.000,0.000,36.000,0.000,1.978,-0.048,0.251,0.090,0.158,9.881,0.263
a,534298,0.000,0.000,36.000,0.000,1.978,0.014,0.144,-0.139,0.160,9.859,0.229
a,534302,0.000,0.000,36.000,0.000,1.934,-0.154,-0.237,-0.185,0.164,9.889,0.236
a,534305,0.000,0.000,36.000,0.000,1.978,-0.139,0.099,1.022,0.186,9.869,0.232
a,534309,0.000,0.000,36.000,0.000,1.934,-0.048,0.328,0.625,0.164,9.849,0.254
a,534313,0.000,0.000,36.000,0.000,2.021,0.014,0.083,0.258,0.170,9.868,0.281
a,534317,0.000,0.000,36.000,0.000,1.978,-0.048,0.114,0.365,0.195,9.857,0.275
a,534321,0.000,0.000,36.000,0.000,2.065,0.059,-0.054,0.472,0.183,9.887,0.254
a,534325,0.000,0.000,36.000,0.000,1.978,-0.139,0.053,1.022,0.180,9.877,0.272
a,534329,0.000,0.000,36.000,0.000,1.934,-0.109,-0.130,-0.352,0.174,9.855,0.227
a,534334,0.000,0.000,36.000,0.000,1.978,-0.048,0.114,0.365,0.186,9.877,0.225
a,534337,0.000,0.000,36.000,0.000,1.978,0.029,0.053,1.022,0.168,9.857,0.269
a,534341,0.000,0.000,36.000,0.000,1.978,-0.292,-0.130,-2.032,0.174,9.851,0.241
a,534346,0.000,0.000,36.000,0.000,2.021,-0.002,-0.069,-0.841,0.176,9.851,0.250
a,534349,0.000,0.000,36.000,0.000,2.021,-0.017,0.160,-0.414,0.178,9.832,0.275
a,534353,0.000,0.000,36.000,0.000,1.978,0.212,-0.176,-0.536,0.150,9.858,0.260
a,534357,0.000,0.000,36.000,0.000,1.978,0.059,0.328,0.777,0.165,9.863,0.238
a,534361,0.000,0.000,36.000,0.000,1.978,-0.109,0.053,0.594,0.183,9.883,0.237
a,534365,0.000,0.000,36.000,0.000,2.021,-0.124,-0.024,-0.398,0.180,9.874,0.243
a,534369,0.000,0.000,36.000,0.000,1.978,-0.048,0.190,0.258,0.164,9.876,0.241
a,534373,0.000,0.000,36.000,0.000,1.978,-0.109,-0.222,0.487,0.194,9.852,0.262
a,534377,0.000,0.000,36.000,0.000,2.021,0.014,-0.069,0.151,0.178,9.852,0.248
a,534381,0.000,0.000,36.000,0.000,1.934,0.029,0.160,-0.475,0.181,9.874,0.267
a,534385,0.000,0.000,36.000,0.000,1.978,0.014,0.037,0.106,0.178,9.871,0.233
a,534389,0.000,0.000,36.000,0.000,1.978,-0.093,0.389,0.960,0.176,9.834,0.241
a,534393,0.000,0.000,36.000,0.000,1.978,-0.002,-0.130,-0.673,0.158,9.837,0.229
a,534398,0.000,0.000,36.000,0.000,1.978,0.044,0.144,-0.475,0.163,9.840,0.242
a,534401,0.000,0.000,36.000,0.000,1.978,0.014,0.205,0.106,0.194,9.852,0.231
a,534405,0.000,0.000,36.000,0.000,1.978,0.075,0.373,1.373,0.157,9.887,0.237
a,534409,0.000,0.000,36.000,0.000,1.934,0.212,0.053,-0.414,0.168,9.838,0.226
a,534414,0.000,0.000,36.000,0.000,2.021,-0.048,-0.024,-0.291,0.178,9.877,0.244
a,534417,0.000,0.000,36.000,0.000,1.978,0.044,0.160,-1.513,0.180,9.855,0.237
a,534421,0.000,0.000,36.000,0.000,1.978,-0.063,0.099,0.090,0.186,9.851,0.229
a,534426,0.000,0.000,36.000,0.000,1.978,0.014,-0.008,-0.246,0.180,9.857,0.242
a,534430,0.000,0.000,36.000,0.000,1.934,0.136,0.053,-0.872,0.201,9.841,0.247
a,534433,0.000,0.000,36.000,0.000,1.978,0.059,0.037,-0.307,0.148,9.849,0.253
a,534437,0.000,0.000,36.000,0.000,2.021,-0.048,0.007,0.640,0.189,9.858,0.273
a,534441,0.000,0.000,36.000,0.000,2.021,0.059,0.053,0.350,0.174,9.869,0.237
a,534446,0.000,0.000,36.000,0.000,2.021,0.059,-0.237,-0.047,0.174,9.808,0.231
a,534450,0.000,0.000,36.000,0.000,1.978,-0.032,-0.115,1.128,0.180,9.822,0.215
a,534453,0.000,0.000,36.000,0.000,2.065,0.166,-0.054,-0.261,0.181,9.845,0.261
a,534457,0.000,0.000,36.000,0.000,2.021,0.059,0.053,0.304,0.178,9.844,0.269
a,534461,0.000,0.000,36.000,0.000,1.978,-0.109,-0.237,-0.246,0.181,9.886,0.273
a,534465,0.000,0.000,36.000,0.000,1.978,-0.154,-0.192,0.151,0.189,9.832,0.259
a,534469,0.000,0.000,36.000,0.000,2.109,-0.002,-0.054,-1.009,0.189,9.823,0.248
a,534473,0.000,0.000,36.000,0.000,1.978,0.029,0.099,1.022,0.168,9.855,0.243
a,534477,0.000,0.000,36.000,0.000,1.978,-0.032,-0.054,1.892,0.176,9.837,0.254
a,534482,0.000,0.000,36.000,0.000,2.021,0.181,0.160,0.899,0.192,9.833,0.265
a,534486,0.000,0.000,36.000,0.000,2.021,0.014,-0.054,0.594,0.188,9.851,0.260
a,534489,0.000,0.000,36.000,0.000,1.978,-0.048,0.144,-0.032,0.168,9.845,0.257
a,534493,0.000,0.000,36.000,0.000,2.065,0.120,0.266,0.335,0.172,9.846,0.265
a,534498,0.000,0.000,36.000,0.000,1.934,0.059,-0.176,0.472,0.181,9.859,0.237
a,534501,0.000,0.000,36.000,0.000,1.978,0.151,-0.024,-0.688,0.170,9.858,0.242
a,534505,0.000,0.000,36.000,0.000,2.021,0.181,0.053,1.983,0.172,9.835,0.243
a,534509,0.000,0.000,36.000,0.000,1.978,0.120,0.053,0.838,0.192,9.867,0.250
a,534513,0.000,0.000,36.000,0.000,1.978,0.059,-0.008,-0.093,0.180,9.862,0.260
a,534517,0.000,0.000,36.000,0.000,1.978,0.059,-0.237,-0.154,0.170,9.859,0.260
a,534521,0.000,0.000,36.000,0.000,2.021,0.014,-0.329,0.701,0.158,9.884,0.260
a,534525,0.000,0.000,36.000,0.000,1.978,0.166,-0.008,-0.154,0.174,9.859,0.241
a,534529,0.000,0.000,36.000,0.000,1.978,0.120,-0.069,0.197,0.164,9.849,0.261
a,534533,0.000,0.000,36.000,0.000,1.978,0.059,-0.008,0.579,0.158,9.853,0.242
a,534537,0.000,0.000,36.000,0.000,1.978,0.151,0.251,-0.811,0.174,9.855,0.224
a,534541,0.000,0.000,36.000,0.000,1.978,-0.231,0.083,-0.520,0.163,9.888,0.242
a,534545,0.000,0.000,36.000,0.000,1.846,-0.048,0.328,0.793,0.186,9.858,0.260
a,534550,0.000,0.000,36.000,0.000,1.978,-0.109,-0.069,0.212,0.192,9.874,0.256
a,534553,0.000,0.000,36.000,0.000,1.978,0.059,0.144,0.197,0.181,9.843,0.254
a,534557,0.000,0.000,36.000,0.000,1.978,-0.048,-0.130,-0.291,0.183,9.881,0.250
a,534561,0.000,0.000,36.000,0.000,1.978,-0.093,0.068,1.296,0.168,9.845,0.254
a,534565,0.000,0.000,36.000,0.000,1.978,-0.154,0.099,0.747,0.188,9.880,0.237
a,534569,0.000,0.000,36.000,0.000,2.021,-0.231,0.160,-0.307,0.164,9.856,0.266
a,534574,0.000,0.000,36.000,0.000,1.934,-0.109,-0.024,-0.032,0.188,9.832,0.271
a,534578,0.000,0.000,36.000,0.000,2.021,0.120,0.053,0.411,0.189,9.841,0.278
a,534581,0.000,0.000,36.000,0.000,2.021,-0.048,0.144,-0.078,0.194,9.855,0.244
a,534585,0.000,0.000,36.000,0.000,1.978,0.014,0.083,0.212,0.176,9.880,0.260
a,534589,0.000,0.000,36.000,0.000,1.978,-0.200,0.160,1.510,0.168,9.850,0.237
a,534594,0.000,0.000,36.000,0.000,2.021,0.136,-0.115,1.006,0.198,9.857,0.242
a,534598,0.000,0.000,36.000,0.000,1.978,0.014,-0.192,0.151,0.181,9.851,0.235
a,534601,0.000,0.000,36.000,0.000,1.978,0.014,-0.024,-0.078,0.168,9.855,0.272
a,534605,0.000,0.000,36.000,0.000,2.021,0.166,-0.192,-0.307,0.181,9.881,0.244
a,534609,0.000,0.000,36.000,0.000,1.978,0.136,0.099,0.960,0.180,9.845,0.260
a,534613,0.000,0.000,36.000,0.000,1.978,-0.124,-0.024,-0.948,0.176,9.865,0.242
a,534617,0.000,0.000,36.000,0.000,1.978,0.211,-0.068,-0.632,0.195,9.849,0.241
a,534621,0.000,0.000,36.000,0.000,1.934,0.043,-0.236,-0.677,0.163,9.899,0.243
a,534625,0.000,0.000,36.000,0.000,2.021,-0.109,0.085,0.162,0.164,9.865,0.237
a,534629,0.000,0.000,36.000,0.000,2.021,0.059,-0.068,-0.357,0.183,9.849,0.255
a,534634,0.000,0.000,36.000,0.000,1.978,-0.048,-0.053,0.055,0.189,9.859,0.272
a,534637,0.000,0.000,36.000,0.000,2.021,0.120,0.039,-0.357,0.192,9.863,0.268
a,534641,0.000,0.000,36.000,0.000,1.978,0.074,-0.175,1.185,0.168,9.851,0.273
a,534646,0.000,0.000,36.000,0.000,1.978,-0.048,-0.053,0.498,0.201,9.851,0.254
a,534649,0.000,0.000,36.000,0.000,1.978,-0.048,-0.007,0.116,0.157,9.837,0.237
a,534653,0.000,0.000,36.000,0.000,1.978,-0.155,-0.098,0.544,0.180,9.855,0.209
a,534657,0.000,0.000,36.000,0.000,2.021,0.089,-0.175,-0.647,0.180,9.875,0.260
a,534661,0.000,0.000,36.000,0.000,1.978,-0.155,-0.236,-0.235,0.211,9.855,0.250
a,534665,0.000,0.000,36.000,0.000,1.978,-0.048,-0.007,-0.067,0.199,9.857,0.266
a,534669,0.000,0.000,36.000,0.000,2.021,-0.216,-0.053,-0.021,0.172,9.880,0.267
a,534673,0.000,0.000,36.000,0.000,2.021,0.059,-0.022,-0.082,0.172,9.840,0.267
a,534677,0.000,0.000,36.000,0.000,2.021,-0.018,-0.053,-1.120,0.172,9.859,0.248
a,534681,0.000,0.000,36.000,0.000,1.934,0.043,-0.068,-0.464,0.160,9.852,0.266
a,534685,0.000,0.000,36.000,0.000,1.978,0.120,-0.053,0.422,0.192,9.865,0.257
a,534689,0.000,0.000,36.000,0.000,1.978,0.120,-0.175,-0.143,0.176,9.859,0.253
a,534693,0.000,0.000,36.000,0.000,2.021,-0.048,0.100,0.758,0.188,9.865,0.244
a,534698,0.000,0.000,36.000,0.000,2.021,-0.064,-0.053,-0.296,0.178,9.850,0.224
a,534701,0.000,0.000,36.000,0.000,1.934,-0.079,-0.007,-0.906,0.183,9.847,0.232
a,534705,0.000,0.000,36.000,0.000,1.978,0.150,-0.053,0.132,0.158,9.876,0.226
a,534709,0.000,0.000,36.000,0.000,1.978,-0.170,-0.022,-1.212,0.186,9.871,0.247
a,534713,0.000,0.000,36.000,0.000,2.021,-0.064,-0.022,-0.448,0.176,9.900,0.255
a,534717,0.000,0.000,36.000,0.000,2.021,0.165,-0.068,-0.036,0.198,9.861,0.244
a,534721,0.000,0.000,36.000,0.000,1.978,-0.262,0.253,-0.082,0.147,9.859,0.261
a,534726,0.000,0.000,36.000,0.000,1.978,-0.109,-0.007,0.819,0.170,9.822,0.269
a,534730,0.000,0.000,36.000,0.000,2.065,-0.064,0.085,-0.555,0.198,9.845,0.266
a,534733,0.000,0.000,36.000,0.000,2.021,0.059,0.085,-0.082,0.165,9.845,0.256
a,534737,0.000,0.000,36.000,0.000,2.021,0.059,0.146,0.147,0.163,9.877,0.257
a,534741,0.000,0.000,36.000,0.000,2.065,0.120,-0.236,0.147,0.164,9.857,0.237
a,534746,0.000,0.000,36.000,0.000,2.021,0.059,0.039,-0.250,0.168,9.892,0.233
a,534750,0.000,0.000,36.000,0.000,2.021,-0.216,-0.053,0.437,0.178,9.859,0.224
a,534754,0.000,0.000,36.000,0.000,2.021,-0.247,-0.221,-1.013,0.165,9.871,0.247
a,534757,0.000,0.000,36.000,0.000,1.978,0.120,0.253,-0.204,0.180,9.857,0.254
a,534761,0.000,0.000,36.000,0.000,2.021,-0.109,0.100,0.223,0.164,9.822,0.269
a,534765,0.000,0.000,36.000,0.000,1.978,-0.003,-0.022,-0.448,0.186,9.834,0.266
a,534769,0.000,0.000,36.000,0.000,2.021,-0.003,-0.190,-0.555,0.176,9.832,0.273
a,534773,0.000,0.000,36.000,0.000,1.978,0.013,0.039,-0.280,0.163,9.840,0.260
a,534777,0.000,0.000,36.000,0.000,1.978,0.059,-0.068,0.208,0.180,9.822,0.256
a,534781,0.000,0.000,36.000,0.000,2.021,0.226,0.115,0.483,0.181,9.872,0.237
a,534786,0.000,0.000,36.000,0.000,2.021,0.165,0.329,0.513,0.199,9.880,0.254
a,534790,0.000,0.000,36.000,0.000,2.021,0.013,0.039,-0.067,0.181,9.890,0.226
a,534793,0.000,0.000,36.000,0.000,2.021,0.165,-0.175,-0.036,0.194,9.857,0.247
a,534798,0.000,0.000,36.000,0.000,1.978,-0.170,-0.022,-0.830,0.172,9.872,0.242
a,534801,0.000,0.000,36.000,0.000,2.021,0.013,-0.053,0.437,0.188,9.859,0.269
a,534805,0.000,0.000,36.000,0.000,1.978,-0.109,0.039,0.269,0.180,9.859,0.254
a,534809,0.000,0.000,36.000,0.000,1.978,-0.125,-0.297,-0.616,0.186,9.851,0.267
a,534813,0.000,0.000,36.000,0.000,1.978,0.059,0.161,0.040,0.165,9.849,0.224
a,534817,0.000,0.000,36.000,0.000,1.934,-0.170,0.039,-0.616,0.181,9.867,0.247
a,534821,0.000,0.000,36.000,0.000,2.021,0.059,-0.068,0.147,0.145,9.880,0.235
a,534825,0.000,0.000,36.000,0.000,1.978,0.013,0.100,0.819,0.183,9.874,0.241
a,534829,0.000,0.000,36.000,0.000,2.021,-0.064,0.085,-0.448,0.150,9.855,0.241
a,534833,0.000,0.000,36.000,0.000,2.021,0.104,-0.068,-0.464,0.176,9.844,0.265
a,534837,0.000,0.000,36.000,0.000,1.978,0.043,-0.068,-1.013,0.198,9.857,0.248
a,534841,0.000,0.000,36.000,0.000,1.978,-0.232,0.192,-0.937,0.180,9.867,0.242
a,534845,0.000,0.000,36.000,0.000,2.021,0.013,0.085,0.162,0.188,9.856,0.262
a,534850,0.000,0.000,36.000,0.000,1.934,0.272,-0.053,0.208,0.176,9.857,0.247
a,534853,0.000,0.000,36.000,0.000,2.021,-0.216,0.161,0.651,0.186,9.870,0.253
a,534857,0.000,0.000,36.000,0.000,1.978,0.120,-0.022,-0.357,0.178,9.886,0.256
a,534861,0.000,0.000,36.000,0.000,1.978,0.013,0.192,-0.128,0.189,9.880,0.263
a,534865,0.000,0.000,36.000,0.000,1.978,0.272,-0.282,0.590,0.181,9.871,0.273
a,534869,0.000,0.000,36.000,0.000,2.021,0.104,-0.297,-0.677,0.176,9.850,0.255
a,534874,0.000,0.000,36.000,0.000,2.021,0.059,-0.282,-0.296,0.180,9.862,0.225
a,534878,0.000,0.000,36.000,0.000,1.978,0.120,0.115,0.697,0.176,9.844,0.231
a,534881,0.000,0.000,36.000,0.000,1.934,-0.155,0.054,-0.021,0.168,9.862,0.254
a,534885,0.000,0.000,36.000,0.000,2.021,0.013,0.207,-0.280,0.199,9.863,0.232
a,534889,0.000,0.000,36.000,0.000,1.978,0.135,0.176,1.017,0.189,9.851,0.272
a,534894,0.000,0.000,36.000,0.000,2.021,-0.003,-0.053,-0.387,0.174,9.877,0.256
a,534898,0.000,0.000,36.000,0.000,1.978,0.028,0.192,0.773,0.209,9.840,0.247
a,534901,0.000,0.000,36.000,0.000,2.021,0.043,0.207,-0.739,0.180,9.890,0.260
a,534905,0.000,0.000,36.000,0.000,1.890,-0.109,0.100,0.651,0.168,9.865,0.215
a,534909,0.000,0.000,36.000,0.000,2.021,-0.003,0.192,-1.380,0.176,9.875,0.236
a,534913,0.000,0.000,36.000,0.000,2.021,0.043,-0.007,-0.403,0.170,9.877,0.237
a,534917,0.000,0.000,36.000,0.000,1.978,-0.170,-0.007,-0.387,0.188,9.844,0.272
a,534922,0.000,0.000,36.000,0.000,1.978,-0.109,0.069,0.758,0.163,9.826,0.257
a,534926,0.000,0.000,36.000,0.000,1.978,0.150,-0.007,-0.677,0.188,9.849,0.283
a,534929,0.000,0.000,36.000,0.000,2.021,-0.094,0.100,1.139,0.180,9.874,0.263
a,534934,0.000,0.000,36.000,0.000,2.021,0.043,0.207,-0.571,0.181,9.863,0.277
a,534937,0.000,0.000,36.000,0.000,2.065,0.059,-0.160,0.697,0.178,9.859,0.237
a,534941,0.000,0.000,36.000,0.000,2.021,0.043,0.054,-1.120,0.164,9.865,0.209
a,534945,0.000,0.000,36.000,0.000,1.934,-0.048,0.085,-0.021,0.174,9.874,0.226
a,534949,0.000,0.000,36.000,0.000,1.978,-0.048,-0.068,-0.235,0.189,9.831,0.253
a,534953,0.000,0.000,36.000,0.000,2.021,0.043,0.192,-0.784,0.165,9.840,0.257
a,534957,0.000,0.000,36.000,0.000,2.021,0.074,-0.221,1.292,0.189,9.843,0.272
a,534961,0.000,0.000,36.000,0.000,1.934,0.104,0.100,-1.120,0.165,9.815,0.229
a,534965,0.000,0.000,36.000,0.000,1.978,-0.064,0.039,-1.151,0.154,9.846,0.259
a,534969,0.000,0.000,36.000,0.000,2.021,0.059,0.054,0.529,0.158,9.841,0.256
a,534973,0.000,0.000,36.000,0.000,1.978,-0.064,-0.053,-1.105,0.198,9.871,0.237
a,534977,0.000,0.000,36.000,0.000,2.021,0.089,-0.037,2.330,0.189,9.852,0.231
a,534982,0.000,0.000,36.000,0.000,2.021,0.013,-0.175,0.819,0.168,9.861,0.244
a,534985,0.000,0.000,36.000,0.000,2.021,0.120,0.192,0.254,0.186,9.859,0.250
a,534989,0.000,0.000,36.000,0.000,2.021,0.059,-0.129,0.208,0.163,9.883,0.247
a,534993,0.000,0.000,36.000,0.000,1.978,0.150,0.039,-1.166,0.189,9.881,0.241
a,534997,0.000,0.000,36.000,0.000,1.934,-0.003,-0.022,-0.723,0.180,9.871,0.229
a,535001,0.000,0.000,36.000,0.000,1.978,0.165,0.085,-0.143,0.178,9.833,0.239
a,535005,0.000,0.000,36.000,0.000,2.021,-0.109,-0.190,0.223,0.174,9.840,0.242
a,535009,0.000,0.000,36.000,0.000,2.065,0.104,0.161,-0.632,0.181,9.840,0.250
a,535013,0.000,0.000,36.000,0.000,2.021,-0.048,0.039,-0.342,0.207,9.834,0.254
a,535017,0.000,0.000,36.000,0.000,2.021,0.120,0.054,0.697,0.180,9.874,0.254
a,535021,0.000,0.000,36.000,0.000,1.978,0.059,-0.068,0.208,0.194,9.859,0.237
a,535026,0.000,0.000,36.000,0.000,2.021,-0.125,-0.022,-0.662,0.183,9.869,0.247
a,535029,0.000,0.000,36.000,0.000,1.978,-0.155,0.054,0.758,0.207,9.862,0.256
a,535034,0.000,0.000,36.000,0.000,1.978,-0.155,-0.007,0.437,0.165,9.874,0.227
a,535037,0.000,0.000,36.000,0.000,1.978,-0.155,0.054,0.055,0.174,9.852,0.235
a,535041,0.000,0.000,36.000,0.000,2.021,-0.048,0.100,-0.021,0.178,9.847,0.237
a,535045,0.000,0.000,36.000,0.000,1.978,-0.048,0.100,0.055,0.199,9.855,0.254
a,535050,0.000,0.000,36.000,0.000,2.021,-0.003,-0.022,-0.509,0.174,9.841,0.233
a,535054,0.000,0.000,36.000,0.000,2.021,0.013,-0.190,0.223,0.180,9.851,0.259
a,535057,0.000,0.000,36.000,0.000,2.021,0.043,0.039,-0.525,0.178,9.858,0.232
a,535061,0.000,0.000,36.000,0.000,1.978,0.043,0.069,0.361,0.189,9.878,0.275
a,535065,0.000,0.000,36.000,0.000,2.021,0.120,0.054,-0.036,0.154,9.896,0.229
a,535069,0.000,0.000,36.000,0.000,2.021,0.059,-0.098,0.483,0.178,9.859,0.225
a,535073,0.000,0.000,36.000,0.000,2.021,0.120,-0.068,-0.036,0.188,9.857,0.226
a,535077,0.000,0.000,36.000,0.000,2.065,0.120,0.161,0.101,0.195,9.837,0.244
a,535081,0.000,0.000,36.000,0.000,1.978,-0.430,-0.114,0.498,0.180,9.884,0.236
a,535086,0.000,0.000,36.000,0.000,2.021,-0.262,0.054,0.865,0.189,9.846,0.250
a,535089,0.000,0.000,36.000,0.000,2.065,-0.140,-0.175,-0.739,0.172,9.845,0.238
a,535093,0.000,0.000,36.000,0.000,2.021,-0.064,0.008,0.040,0.163,9.820,0.244
a,535098,0.000,0.000,36.000,0.000,2.021,0.211,-0.022,-0.632,0.157,9.857,0.268
a,535101,0.000,0.000,36.000,0.000,1.978,0.379,0.100,0.315,0.176,9.896,0.285
a,535105,0.000,0.000,36.000,0.000,1.978,-0.155,0.085,0.116,0.213,9.886,0.229
a,535109,0.000,0.000,36.000,0.000,2.021,0.120,-0.129,-0.296,0.170,9.865,0.237
a,535113,0.000,0.000,36.000,0.000,1.978,-0.232,-0.190,-0.387,0.180,9.861,0.215
a,535117,0.000,0.000,36.000,0.000,1.934,-0.232,0.161,-0.555,0.199,9.880,0.254
a,535121,0.000,0.000,36.000,0.000,2.021,-0.262,0.008,0.498,0.172,9.865,0.257
a,535125,0.000,0.000,36.000,0.000,1.978,-0.155,0.222,0.819,0.170,9.858,0.283
a,535129,0.000,0.000,36.000,0.000,2.021,-0.048,0.375,-0.082,0.170,9.855,0.275
a,535133,0.000,0.000,36.000,0.000,2.021,0.333,-0.236,0.254,0.181,9.851,0.263
a,535137,0.000,0.000,36.000,0.000,1.978,0.150,0.146,-0.677,0.194,9.865,0.266
a,535142,0.000,0.000,36.000,0.000,2.065,0.379,0.039,0.208,0.170,9.877,0.204
a,535145,0.000,0.000,36.000,0.000,2.021,-0.125,0.039,-0.555,0.172,9.871,0.206
a,535149,0.000,0.000,36.000,0.000,1.978,0.013,-0.022,0.269,0.148,9.880,0.226
a,535153,0.000,0.000,36.000,0.000,2.021,-0.323,0.161,-0.235,0.178,9.858,0.232
a,535157,0.000,0.000,36.000,0.000,2.021,-0.262,-0.221,0.330,0.186,9.867,0.242
a,535161,0.000,0.000,36.000,0.000,2.021,-0.125,-0.327,-0.448,0.183,9.833,0.298
a,535165,0.000,0.000,36.000,0.000,1.978,-0.064,0.069,0.697,0.192,9.851,0.273
a,535169,0.000,0.000,36.000,0.000,1.978,0.150,0.146,-0.952,0.188,9.852,0.268
a,535174,0.000,0.000,36.000,0.000,1.978,0.059,0.253,0.086,0.183,9.862,0.218
a,535178,0.000,0.000,36.000,0.000,2.021,-0.048,0.054,0.055,0.180,9.869,0.208
a,535182,0.000,0.000,36.000,0.000,2.021,-0.125,0.100,-0.448,0.163,9.855,0.221
a,535185,0.000,0.000,36.000,0.000,1.978,0.013,0.039,0.162,0.176,9.869,0.269
a,535189,0.000,0.000,36.000,0.000,2.021,-0.186,0.008,-0.403,0.189,9.861,0.290
a,535193,0.000,0.000,36.000,0.000,2.021,0.043,-0.022,-0.571,0.180,9.901,0.285
a,535198,0.000,0.000,36.000,0.000,2.021,0.059,-0.175,0.361,0.160,9.834,0.257
a,535202,0.000,0.000,36.000,0.000,2.021,0.043,-0.068,-1.120,0.176,9.845,0.253
a,535205,0.000,0.000,36.000,0.000,1.934,0.120,0.268,-0.265,0.139,9.852,0.226
a,535209,0.000,0.000,36.000,0.000,1.978,0.028,0.069,1.094,0.164,9.858,0.247
a,535213,0.000,0.000,36.000,0.000,2.021,-0.125,-0.022,-0.555,0.183,9.869,0.256
a,535217,0.000,0.000,36.000,0.000,2.021,0.013,-0.037,0.544,0.178,9.834,0.277
a,535221,0.000,0.000,36.000,0.000,2.021,-0.064,0.146,-0.448,0.192,9.845,0.261
a,535226,0.000,0.000,36.000,0.000,1.978,0.013,-0.114,0.544,0.181,9.875,0.242
a,535229,0.000,0.000,36.000,0.000,2.417,-0.033,0.207,1.368,0.189,9.849,0.243
a,535234,0.000,0.000,36.000,0.000,2.021,-0.232,0.176,0.315,0.178,9.839,0.231
a,535237,0.000,0.000,36.000,0.000,2.021,0.059,-0.312,0.361,0.152,9.814,0.219
a,535241,0.000,0.000,36.000,0.000,2.021,-0.048,0.039,-0.128,0.172,9.893,0.259
a,535245,0.000,0.000,36.000,0.000,2.021,0.013,-0.053,0.819,0.164,9.874,0.253
a,535249,0.000,0.000,36.000,0.000,1.978,-0.109,0.329,-0.143,0.170,9.865,0.247
a,535253,0.000,0.000,36.000,0.000,1.978,-0.109,0.039,-0.128,0.174,9.861,0.273
a,535257,0.000,0.000,36.000,0.000,2.021,0.196,-0.007,-0.418,0.174,9.835,0.231
a,535261,0.000,0.000,36.000,0.000,1.934,-0.125,0.085,-0.998,0.213,9.890,0.219
a,535265,0.000,0.000,36.000,0.000,2.021,-0.109,-0.068,-0.342,0.170,9.874,0.217
a,535269,0.000,0.000,36.000,0.000,2.021,0.272,-0.022,-0.082,0.172,9.855,0.256
a,535273,0.000,0.000,36.000,0.000,1.934,0.043,0.222,0.636,0.158,9.851,0.253
a,535278,0.000,0.000,36.000,0.000,2.021,-0.094,-0.083,-0.113,0.154,9.869,0.255
a,535281,0.000,0.000,36.000,0.000,2.021,-0.170,0.039,-0.662,0.165,9.859,0.272
a,535285,0.000,0.000,36.000,0.000,1.890,0.120,-0.053,0.590,0.181,9.869,0.262
a,535289,0.000,0.000,36.000,0.000,1.978,0.059,-0.129,-0.036,0.174,9.849,0.239
a,535293,0.000,0.000,36.000,0.000,1.978,0.120,-0.053,0.101,0.183,9.871,0.253
a,535297,0.000,0.000,36.000,0.000,1.934,-0.048,0.192,-0.021,0.165,9.862,0.250
a,535301,0.000,0.000,36.000,0.000,1.978,0.028,-0.053,1.307,0.194,9.833,0.253
a,535305,0.000,0.000,36.000,0.000,2.021,0.165,-0.022,0.040,0.168,9.858,0.239
a,535309,0.000,0.000,36.000,0.000,2.021,-0.048,-0.129,-0.128,0.189,9.865,0.267
a,535313,0.000,0.000,36.000,0.000,1.934,-0.048,0.253,-0.250,0.174,9.869,0.256
a,535317,0.000,0.000,36.000,0.000,1.978,0.043,-0.068,-0.952,0.183,9.861,0.256
