HEADER,TIME_MS,SV_DRV,SV_STR,SV_STD,SWP_SG,SV_POS,GY_ROLL,GY_YAW,GY_PITCH,ACC_X,ACC_Y,ACC_Z
a,130286,0.000,9.994,36.000,9.994,8.394,0.105,0.093,0.351,2.047,9.470,2.132
a,130290,0.000,9.985,36.000,9.985,8.350,-0.124,-0.044,0.092,2.076,9.439,2.119
a,130294,0.000,9.971,36.000,9.971,8.350,0.059,-0.121,0.046,2.097,9.471,2.085
a,130298,0.000,9.953,36.000,9.953,8.350,-0.231,-0.105,-0.290,2.085,9.440,2.119
a,130302,0.000,9.931,36.000,9.931,8.350,-0.047,0.063,-0.076,2.064,9.452,2.085
a,130307,0.000,9.904,36.000,9.904,8.394,0.090,-0.151,0.031,2.116,9.486,2.114
a,130310,0.000,9.873,36.000,9.873,8.350,-0.017,0.093,-0.229,2.100,9.477,2.122
a,130314,0.000,9.837,36.000,9.837,8.306,0.059,0.063,0.489,2.063,9.467,2.116
a,130319,0.000,9.797,36.000,9.797,8.350,-0.078,-0.075,-1.847,2.107,9.414,2.090
a,130322,0.000,9.753,36.000,9.753,8.350,-0.017,-0.166,-0.458,2.097,9.469,2.101
a,130326,0.000,9.704,36.000,9.704,8.350,0.212,0.108,0.748,2.066,9.449,2.105
a,130331,0.000,9.651,36.000,9.651,8.350,0.044,0.108,-0.504,2.082,9.483,2.113
a,130335,0.000,9.594,36.000,9.594,8.394,0.044,-0.228,-0.290,2.097,9.455,2.094
a,130339,0.000,9.533,36.000,9.533,8.350,-0.002,0.047,0.260,2.081,9.450,2.119
a,130342,0.000,9.467,36.000,9.467,8.350,-0.002,-0.228,0.198,2.094,9.425,2.107
a,130346,0.000,9.397,36.000,9.397,8.350,0.044,0.246,0.183,2.089,9.461,2.096
a,130350,0.000,9.323,36.000,9.323,8.394,-0.017,-0.060,-0.397,2.101,9.445,2.133
a,130354,0.000,9.244,36.000,9.244,8.394,-0.002,-0.014,0.046,2.054,9.439,2.101
a,130358,0.000,9.162,36.000,9.162,8.350,-0.109,-0.090,0.809,2.083,9.430,2.099
a,130363,0.000,9.075,36.000,9.075,8.350,-0.063,0.078,0.489,2.095,9.457,2.120
a,130366,0.000,8.984,36.000,8.984,8.350,-0.170,-0.014,0.198,2.100,9.432,2.151
a,130371,0.000,8.889,36.000,8.889,8.350,0.059,-0.105,0.092,2.093,9.452,2.082
a,130375,0.000,8.790,36.000,8.790,8.350,0.059,-0.105,-0.015,2.110,9.477,2.116
a,130378,0.000,8.687,36.000,8.687,8.350,-0.109,0.078,0.870,2.064,9.452,2.116
a,130382,0.000,8.580,36.000,8.580,8.394,0.044,0.093,-0.885,2.091,9.455,2.127
a,130386,0.000,8.469,36.000,8.469,8.350,-0.063,0.047,-0.565,2.094,9.432,2.125
a,130390,0.000,8.355,36.000,8.355,8.350,0.151,-0.289,-0.885,2.084,9.428,2.102
a,130394,0.000,8.236,36.000,8.236,8.306,0.105,0.169,0.580,2.051,9.449,2.114
a,130398,0.000,8.114,36.000,8.114,8.350,0.273,0.078,0.855,2.077,9.431,2.101
a,130402,0.000,7.987,36.000,7.987,8.306,-0.185,-0.212,-0.611,2.095,9.437,2.136
a,130406,0.000,7.858,36.000,7.858,8.350,0.197,-0.044,0.244,2.095,9.418,2.110
a,130410,0.000,7.724,36.000,7.724,8.350,0.044,-0.105,-0.779,2.079,9.462,2.113
a,130415,0.000,7.587,36.000,7.587,8.745,-0.231,0.108,-1.053,2.091,9.462,2.120
a,130418,0.000,7.446,36.000,7.446,8.438,-0.170,-0.014,0.366,2.100,9.410,2.101
a,130422,0.000,7.302,36.000,7.302,8.350,0.334,-0.166,-0.092,2.045,9.438,2.130
a,130426,0.000,7.155,36.000,7.155,8.262,0.090,-0.014,0.779,2.133,9.396,2.114
a,130430,0.000,7.004,36.000,7.004,8.130,-0.246,0.001,-0.565,2.091,9.421,2.109
a,130434,0.000,6.849,36.000,6.849,9.580,0.075,0.230,1.740,2.066,9.459,2.110
a,130438,0.000,6.692,36.000,6.692,8.350,-0.154,0.169,1.374,2.125,9.458,2.106
a,130442,0.000,6.531,36.000,6.531,8.350,-0.292,-0.121,-0.397,2.091,9.503,2.145
a,130446,0.000,6.368,36.000,6.368,8.350,-0.017,-0.014,-0.229,2.089,9.443,2.107
a,130450,0.000,6.201,36.000,6.201,8.262,-0.124,-0.044,0.305,2.113,9.556,2.101
a,130455,0.000,6.031,36.000,6.031,9.009,-0.002,-0.121,0.061,2.088,9.437,2.082
a,130459,0.000,5.859,36.000,5.859,8.086,-0.093,0.001,1.099,2.063,9.456,2.094
a,130463,0.000,5.683,36.000,5.683,7.690,0.044,0.154,-0.290,2.070,9.456,2.122
a,130466,0.000,5.505,36.000,5.505,7.603,0.136,0.230,-0.519,2.085,9.482,2.143
a,130470,0.000,5.324,36.000,5.324,7.471,0.090,-0.228,-0.305,2.105,9.400,2.101
a,130474,0.000,5.141,36.000,5.141,6.855,0.151,-0.014,-0.672,2.076,9.418,2.119
a,130479,0.000,4.955,36.000,4.955,6.812,0.044,0.063,-0.290,2.066,9.444,2.109
a,130482,0.000,4.766,36.000,4.766,6.636,0.105,0.093,-0.198,2.091,9.406,2.082
a,130487,0.000,4.576,36.000,4.576,6.284,-0.139,-0.411,-0.458,2.118,9.428,2.078
a,130491,0.000,4.383,36.000,4.383,6.152,0.105,0.124,0.794,2.024,9.473,2.139
a,130494,0.000,4.188,36.000,4.188,6.196,0.136,0.139,-1.771,2.112,9.488,2.127
a,130499,0.000,3.991,36.000,3.991,6.108,-0.063,-0.151,-0.718,2.097,9.462,2.138
a,130503,0.000,3.791,36.000,3.791,5.977,0.197,-0.121,-1.008,2.072,9.420,2.075
a,130507,0.000,3.590,36.000,3.590,5.361,-0.139,0.108,-0.611,2.076,9.421,2.119
a,130511,0.000,3.387,36.000,3.387,4.834,-0.170,-0.014,0.366,2.109,9.512,2.076
a,130514,0.000,3.183,36.000,3.183,4.746,-0.002,-0.228,-0.076,2.076,9.489,2.130
a,130518,0.000,2.977,36.000,2.977,4.658,-0.109,0.292,1.298,2.071,9.464,2.105
a,130522,0.000,2.769,36.000,2.769,4.570,-0.017,0.108,-0.992,2.114,9.476,2.120
a,130526,0.000,2.560,36.000,2.560,4.175,-0.109,-0.014,-0.183,2.051,9.488,2.109
a,130530,0.000,2.349,36.000,2.349,4.570,-0.032,-0.105,-0.565,2.077,9.454,2.133
a,130534,0.000,2.137,36.000,2.137,3.999,0.166,0.230,0.855,2.109,9.500,2.085
a,130538,0.000,1.924,36.000,1.924,3.911,0.090,-0.228,-0.626,2.066,9.443,2.127
a,130542,0.000,1.710,36.000,1.710,3.472,-0.063,0.292,0.809,2.005,9.426,2.127
a,130546,0.000,1.495,36.000,1.495,3.384,-0.063,-0.228,-0.397,2.127,9.445,2.107
a,130550,0.000,1.279,36.000,1.279,3.208,-0.322,-0.090,0.702,2.089,9.459,2.076
a,130554,0.000,1.063,36.000,1.063,3.164,0.105,0.154,-0.092,2.027,9.483,2.133
a,130558,0.000,0.846,36.000,0.846,3.120,-0.185,0.246,0.244,2.124,9.412,2.094
a,130562,0.000,0.628,36.000,0.628,2.593,0.014,-0.136,1.298,2.116,9.483,2.099
a,130567,0.000,0.410,36.000,0.410,2.549,-0.109,0.185,0.657,2.051,9.430,2.125
a,130570,0.000,0.191,36.000,0.191,2.461,0.059,-0.060,0.046,2.082,9.455,2.110
a,130574,0.000,-0.028,36.000,-0.028,2.373,-0.124,-0.395,-0.366,2.150,9.470,2.122
a,130578,0.000,-0.247,36.000,-0.247,1.978,-0.063,-0.105,-0.565,2.035,9.400,2.082
a,130582,0.000,-0.465,36.000,-0.465,1.890,-0.109,0.093,0.260,2.081,9.432,2.127
a,130586,0.000,-0.684,36.000,-0.684,1.802,0.075,-0.197,1.084,2.122,9.548,2.090
a,130590,0.000,-0.903,36.000,-0.903,1.230,-0.170,-0.121,0.366,2.081,9.418,2.127
a,130594,0.000,-1.121,36.000,-1.121,0.703,-0.047,0.322,-0.183,2.031,9.442,2.113
a,130598,0.000,-1.339,36.000,-1.339,0.659,0.090,-0.273,0.290,2.126,9.428,2.078
a,130603,0.000,-1.557,36.000,-1.557,0.483,-0.170,-0.014,-0.076,2.066,9.457,2.101
a,130607,0.000,-1.774,36.000,-1.774,-0.088,-0.109,-0.212,0.489,2.107,9.456,2.127
a,130610,0.000,-1.990,36.000,-1.990,-0.220,-0.322,-0.166,-0.183,2.082,9.456,2.130
a,130614,0.000,-2.205,36.000,-2.205,-0.220,-0.322,0.093,0.092,2.100,9.550,2.096
a,130618,0.000,-2.419,36.000,-2.419,-0.264,-0.002,0.230,0.809,2.105,9.479,2.158
a,130622,0.000,-2.633,36.000,-2.633,-0.352,-0.017,-0.151,-0.076,2.067,9.473,2.120
a,130627,0.000,-2.845,36.000,-2.845,-0.835,-0.047,-0.121,-0.122,2.094,9.403,2.082
a,130631,0.000,-3.056,36.000,-3.056,-1.055,-0.017,0.047,-0.397,2.035,9.489,2.162
a,130635,0.000,-3.265,36.000,-3.265,-1.450,0.212,-0.212,0.244,2.120,9.409,2.138
a,130639,0.000,-3.474,36.000,-3.474,-1.538,-0.047,0.261,0.366,2.037,9.353,2.114
a,130642,0.000,-3.680,36.000,-3.680,-1.011,0.044,-0.060,-0.885,2.085,9.456,2.101
a,130646,0.000,-3.885,36.000,-3.885,-1.758,-0.093,-0.197,1.298,2.169,9.492,2.119
a,130650,0.000,-4.088,36.000,-4.088,-2.153,-0.047,0.001,0.550,2.041,9.427,2.096
a,130654,0.000,-4.289,36.000,-4.289,-0.923,0.059,0.215,0.260,2.065,9.420,2.101
a,130658,0.000,-4.489,36.000,-4.489,-2.329,-0.078,0.001,-0.718,2.157,9.450,2.110
a,130663,0.000,-4.686,36.000,-4.686,-2.329,-0.276,0.108,-0.015,2.015,9.416,2.138
a,130666,0.000,-4.881,36.000,-4.881,-2.812,-0.063,-0.121,-0.397,2.100,9.495,2.130
a,130670,0.000,-5.074,36.000,-5.074,-2.944,0.166,0.001,-0.031,2.064,9.438,2.142
a,130675,0.000,-5.264,36.000,-5.264,-2.988,0.059,-0.029,0.870,2.054,9.477,2.103
a,130678,0.000,-5.452,36.000,-5.452,-3.120,-0.170,-0.212,-0.076,2.128,9.452,2.142
a,130682,0.000,-5.637,36.000,-5.637,-3.164,-0.276,-0.060,-0.076,2.089,9.449,2.055
a,130686,0.000,-5.820,36.000,-5.820,-3.208,-0.063,-0.212,-1.206,2.087,9.452,2.125
a,130690,0.000,-6.000,36.000,-6.000,-3.691,-0.200,-0.044,-0.565,2.061,9.462,2.099
a,130694,0.000,-6.177,36.000,-6.177,-3.779,-0.078,-0.105,-0.290,2.128,9.440,2.139
a,130698,0.000,-6.351,36.000,-6.351,-3.823,0.105,-0.060,0.397,2.091,9.524,2.110
a,130702,0.000,-6.522,36.000,-6.522,-3.867,-0.063,0.154,-0.824,2.094,9.427,2.132
a,130706,0.000,-6.689,36.000,-6.689,-4.438,-0.047,0.490,0.534,2.014,9.407,2.101
a,130710,0.000,-6.854,36.000,-6.854,-4.482,0.029,-0.426,-1.191,2.124,9.433,2.103
a,130714,0.000,-7.015,36.000,-7.015,-4.526,-0.154,0.108,1.252,2.039,9.439,2.139
a,130718,0.000,-7.173,36.000,-7.173,-5.054,-0.185,0.154,-0.458,2.066,9.485,2.116
a,130722,0.000,-7.327,36.000,-7.327,-5.098,-0.276,-0.136,0.489,2.149,9.449,2.142
a,130726,0.000,-7.478,36.000,-7.478,-5.186,-0.170,-0.166,-0.015,2.063,9.483,2.075
a,130731,0.000,-7.625,36.000,-7.625,-5.229,-0.047,0.215,-0.183,2.096,9.414,2.143
a,130734,0.000,-7.769,36.000,-7.769,-5.273,0.273,0.215,-0.137,2.073,9.459,2.105
a,130738,0.000,-7.908,36.000,-7.908,-5.801,-0.292,-0.258,0.351,2.144,9.426,2.096
a,130742,0.000,-8.044,36.000,-8.044,-5.801,0.059,0.154,0.046,2.053,9.431,2.130
a,130746,0.000,-8.175,36.000,-8.175,-5.889,0.197,0.307,0.672,2.033,9.443,2.126
a,130750,0.000,-8.303,36.000,-8.303,-6.328,-0.017,-0.182,0.580,2.178,9.457,2.122
a,130755,0.000,-8.426,36.000,-8.426,-6.021,0.059,-0.060,0.092,2.045,9.449,2.157
a,130759,0.000,-8.546,36.000,-8.546,-6.064,-0.124,0.261,-0.611,2.027,9.449,2.078
a,130762,0.000,-8.661,36.000,-8.661,-5.229,-0.231,-0.029,0.809,2.179,9.476,2.126
a,130766,0.000,-8.771,36.000,-8.771,-6.504,-0.170,-0.395,0.000,2.057,9.467,2.063
a,130770,0.000,-8.878,36.000,-8.878,-6.460,0.105,0.261,-0.198,2.002,9.392,2.138
a,130774,0.000,-8.979,36.000,-8.979,-6.680,-0.063,-0.289,-0.565,2.116,9.455,2.109
a,130778,0.000,-9.077,36.000,-9.077,-5.977,0.227,0.261,0.595,2.029,9.427,2.122
a,130783,0.000,-9.169,36.000,-9.169,-6.680,0.197,0.398,-0.153,2.061,9.388,2.115
a,130787,0.000,-9.257,36.000,-9.257,-7.119,0.334,0.093,0.137,2.119,9.434,2.116
a,130790,0.000,-9.341,36.000,-9.341,-7.251,0.197,-0.166,-0.519,2.072,9.471,2.105
a,130794,0.000,-9.419,36.000,-9.419,-7.207,0.029,0.001,-0.458,2.039,9.433,2.149
a,130798,0.000,-9.493,36.000,-9.493,-7.207,0.197,0.047,-0.580,2.070,9.467,2.120
a,130802,0.000,-9.562,36.000,-9.562,-7.207,-0.170,-0.395,0.382,2.128,9.457,2.097
a,130806,0.000,-9.626,36.000,-9.626,-7.207,-0.047,-0.121,0.092,2.063,9.406,2.125
a,130810,0.000,-9.685,36.000,-9.685,-7.339,0.426,0.063,-0.473,2.023,9.434,2.113
a,130815,0.000,-9.739,36.000,-9.739,-7.251,-0.338,-0.105,-1.053,2.120,9.404,2.107
a,130819,0.000,-9.788,36.000,-9.788,-7.295,-0.109,-0.166,-0.015,2.081,9.427,2.113
a,130822,0.000,-9.832,36.000,-9.832,-7.339,0.197,-0.014,-0.947,2.035,9.443,2.145
a,130827,0.000,-9.871,36.000,-9.871,-7.383,0.059,-0.121,0.092,2.137,9.427,2.116
a,130831,0.000,-9.905,36.000,-9.905,-7.295,-0.032,-0.105,-0.565,2.093,9.489,2.105
a,130834,0.000,-9.934,36.000,-9.934,-7.383,0.059,-0.029,0.763,2.052,9.449,2.136
a,130838,0.000,-9.958,36.000,-9.958,-7.734,0.151,0.536,-0.412,2.035,9.394,2.113
a,130842,0.000,-9.976,36.000,-9.976,-7.910,0.059,-0.090,0.657,2.175,9.512,2.088
a,130846,0.000,-9.989,36.000,-9.989,-7.954,-0.276,0.047,-0.122,2.045,9.416,2.126
a,130850,0.000,-9.997,36.000,-9.997,-7.954,0.151,0.261,-0.519,2.025,9.436,2.133
a,130854,0.000,-10.000,36.000,-10.000,-7.998,-0.047,-0.060,0.412,2.174,9.488,2.105
a,130858,0.000,-9.998,36.000,-9.998,-7.998,-0.109,-0.395,0.000,2.073,9.467,2.132
a,130862,0.000,-9.990,36.000,-9.990,-7.998,0.151,-0.014,-1.389,2.037,9.438,2.158
a,130866,0.000,-9.977,36.000,-9.977,-7.954,-0.047,0.093,0.092,2.134,9.446,2.096
a,130870,0.000,-9.958,36.000,-9.958,-8.042,0.029,-0.319,-0.321,2.122,9.475,2.091
a,130874,0.000,-9.935,36.000,-9.935,-7.998,0.166,0.063,0.137,2.024,9.462,2.120
a,130878,0.000,-9.906,36.000,-9.906,-7.998,0.044,0.261,-0.229,2.094,9.455,2.096
a,130883,0.000,-9.872,36.000,-9.872,-7.998,-0.063,-0.426,-0.702,2.148,9.469,2.105
a,130886,0.000,-9.833,36.000,-9.833,-7.998,-0.215,0.169,0.809,2.057,9.432,2.120
a,130890,0.000,-9.788,36.000,-9.788,-7.954,-0.047,0.124,0.489,2.046,9.445,2.097
a,130894,0.000,-9.738,36.000,-9.738,-8.042,0.120,-0.212,1.511,2.132,9.481,2.119
a,130898,0.000,-9.683,36.000,-9.683,-7.998,-0.032,-0.182,-1.863,2.060,9.455,2.120
a,130903,0.000,-9.623,36.000,-9.623,-7.998,0.197,0.215,-0.580,2.034,9.446,2.145
a,130906,0.000,-9.558,36.000,-9.558,-8.042,0.044,-0.197,1.038,2.116,9.450,2.103
a,130910,0.000,-9.487,36.000,-9.487,-7.954,-0.109,-0.060,0.260,2.072,9.461,2.101
a,130914,0.000,-9.412,36.000,-9.412,-7.998,-0.215,0.154,0.198,2.053,9.464,2.139
a,130918,0.000,-9.331,36.000,-9.331,-7.998,0.059,0.200,1.282,2.095,9.480,2.125
a,130923,0.000,-9.245,36.000,-9.245,-7.954,0.059,-0.426,0.565,2.096,9.439,2.120
a,130927,0.000,-9.154,36.000,-9.154,-7.954,0.059,0.047,-0.076,2.041,9.446,2.120
a,130931,0.000,-9.059,36.000,-9.059,-7.954,-0.047,0.001,0.809,2.072,9.486,2.088
a,130934,0.000,-8.958,36.000,-8.958,-7.954,0.044,-0.151,0.153,2.120,9.479,2.113
a,130938,0.000,-8.852,36.000,-8.852,-7.954,0.151,-0.166,-0.351,2.082,9.432,2.110
a,130942,0.000,-8.742,36.000,-8.742,-8.042,-0.017,0.261,-0.397,2.084,9.446,2.116
a,130946,0.000,-8.627,36.000,-8.627,-7.998,0.044,-0.212,-0.229,2.077,9.437,2.109
a,130951,0.000,-8.507,36.000,-8.507,-7.954,-0.002,0.108,0.046,2.067,9.458,2.127
a,130955,0.000,-8.382,36.000,-8.382,-7.998,-0.017,0.261,-0.229,2.081,9.443,2.113
a,130958,0.000,-8.253,36.000,-8.253,-7.998,-0.063,0.093,0.794,2.110,9.450,2.120
a,130963,0.000,-8.119,36.000,-8.119,-7.910,-0.047,-0.060,-0.122,2.094,9.463,2.113
a,130967,0.000,-7.981,36.000,-7.981,-7.998,-0.047,0.093,0.092,2.054,9.442,2.109
a,130970,0.000,-7.838,36.000,-7.838,-7.954,0.166,-0.060,0.046,2.089,9.465,2.116
a,130974,0.000,-7.691,36.000,-7.691,-7.998,-0.002,0.063,0.779,2.107,9.491,2.116
a,130978,0.000,-7.539,36.000,-7.539,-7.998,0.151,-0.334,-1.328,2.037,9.457,2.132
a,130982,0.000,-7.384,36.000,-7.384,-7.998,0.212,-0.121,-0.031,2.051,9.471,2.138
a,130986,0.000,-7.224,36.000,-7.224,-7.998,0.059,0.215,0.260,2.116,9.459,2.091
a,130990,0.000,-7.060,36.000,-7.060,-7.954,0.044,0.139,0.641,2.071,9.454,2.143
a,130994,0.000,-6.892,36.000,-6.892,-7.383,0.090,-0.044,-0.687,2.054,9.458,2.125
a,130998,0.000,-6.720,36.000,-6.720,-8.042,0.105,0.108,0.244,2.093,9.471,2.127
a,131002,0.000,-6.545,36.000,-6.545,-7.998,0.258,-0.441,-0.718,2.103,9.461,2.136
a,131006,0.000,-6.366,36.000,-6.366,-7.998,0.258,0.093,-0.794,2.054,9.469,2.149
a,131010,0.000,-6.183,36.000,-6.183,-7.998,-0.047,0.322,-0.122,2.085,9.418,2.107
a,131015,0.000,-5.996,36.000,-5.996,-7.822,-0.063,0.063,-0.824,2.142,9.503,2.084
a,131018,0.000,-5.806,36.000,-5.806,-7.295,0.090,-0.044,0.397,2.071,9.501,2.142
a,131022,0.000,-5.613,36.000,-5.613,-7.251,0.075,0.001,-0.580,2.082,9.493,2.122
a,131026,0.000,-5.417,36.000,-5.417,-6.372,-0.109,0.169,0.305,2.105,9.457,2.155
a,131030,0.000,-5.217,36.000,-5.217,-7.075,0.105,0.047,0.076,2.078,9.396,2.119
a,131034,0.000,-5.014,36.000,-5.014,-6.460,-0.017,0.001,-0.015,2.149,9.468,2.132
a,131038,0.000,-4.809,36.000,-4.809,-6.021,-0.078,-0.044,-0.229,2.087,9.537,2.120
a,131042,0.000,-4.601,36.000,-4.601,-5.845,0.090,-0.319,-0.504,2.082,9.498,2.139
a,131046,0.000,-4.389,36.000,-4.389,-5.713,-0.185,0.154,-0.656,2.073,9.464,2.132
a,131051,0.000,-4.176,36.000,-4.176,-5.317,-0.017,-0.548,-0.275,2.089,9.513,2.082
a,131055,0.000,-3.960,36.000,-3.960,-5.098,0.212,-0.273,0.641,2.070,9.431,2.120
a,131058,0.000,-3.741,36.000,-3.741,-5.010,0.090,0.017,-0.153,2.110,9.450,2.109
a,131062,0.000,-3.520,36.000,-3.520,-4.526,-0.063,0.429,-1.282,2.101,9.470,2.162
a,131066,0.000,-3.298,36.000,-3.298,-4.395,-0.002,-0.014,-0.015,2.076,9.469,2.072
a,131070,0.000,-3.073,36.000,-3.073,-3.911,-0.109,-0.166,0.092,2.089,9.403,2.155
a,131074,0.000,-2.846,36.000,-2.846,-3.735,0.044,0.108,0.092,2.054,9.504,2.091
a,131079,0.000,-2.618,36.000,-2.618,-3.560,-0.063,-0.197,0.244,2.151,9.448,2.138
a,131083,0.000,-2.387,36.000,-2.387,-3.120,-0.231,0.108,-0.824,2.070,9.506,2.113
a,131086,0.000,-2.156,36.000,-2.156,-3.076,-0.063,0.398,0.595,2.033,9.430,2.119
a,131090,0.000,-1.923,36.000,-1.923,-3.164,-0.276,0.093,0.412,2.105,9.443,2.101
a,131094,0.000,-1.689,36.000,-1.689,-2.505,0.212,-0.121,0.290,2.084,9.421,2.107
a,131098,0.000,-1.453,36.000,-1.453,-2.329,-0.002,0.490,0.473,2.053,9.475,2.114
a,131102,0.000,-1.217,36.000,-1.217,-0.879,0.105,0.169,-0.137,2.101,9.426,2.148
a,131107,0.000,-0.980,36.000,-0.980,-1.758,-0.002,-0.228,0.046,2.096,9.485,2.099
a,131111,0.000,-0.742,36.000,-0.742,-1.626,-0.093,-0.060,0.611,2.094,9.455,2.122
a,131114,0.000,-0.504,36.000,-0.504,-1.494,0.197,-0.319,-0.672,2.095,9.434,2.097
a,131119,0.000,-0.265,36.000,-0.265,-1.494,0.044,0.017,0.870,2.087,9.475,2.138
a,131122,0.000,-0.025,36.000,-0.025,-1.450,-0.093,0.459,1.282,2.058,9.477,2.113
a,131126,0.000,0.214,36.000,0.214,-0.923,0.090,-0.044,-0.794,2.095,9.492,2.109
a,131130,0.000,0.453,36.000,0.453,-0.835,0.258,0.047,-0.794,2.096,9.449,2.161
a,131134,0.000,0.693,36.000,0.693,-0.308,-0.109,-0.273,0.977,2.072,9.388,2.096
a,131138,0.000,0.932,36.000,0.932,-0.044,0.212,0.047,0.031,2.112,9.467,2.142
a,131142,0.000,1.170,36.000,1.170,-0.132,0.273,-0.014,0.031,2.058,9.500,2.096
a,131146,0.000,1.408,36.000,1.408,0.352,-0.063,0.017,0.489,2.071,9.401,2.145
a,131150,0.000,1.646,36.000,1.646,0.352,-0.017,0.078,-0.092,2.067,9.408,2.107
a,131154,0.000,1.883,36.000,1.883,0.571,0.059,-0.395,0.321,2.115,9.459,2.097
a,131158,0.000,2.118,36.000,2.118,0.703,0.059,0.093,0.168,2.041,9.494,2.200
a,131162,0.000,2.353,36.000,2.353,2.505,0.090,-0.121,-1.114,2.051,9.449,2.097
a,131167,0.000,2.587,36.000,2.587,1.758,-0.124,-0.212,-1.267,2.157,9.416,2.149
a,131170,0.000,2.819,36.000,2.819,1.846,0.105,-0.060,-0.137,2.058,9.446,2.101
a,131174,0.000,3.049,36.000,3.049,1.934,0.105,0.230,0.794,2.041,9.400,2.148
a,131178,0.000,3.278,36.000,3.278,1.890,-0.047,0.124,0.550,2.087,9.517,2.105
a,131182,0.000,3.506,36.000,3.506,1.978,0.075,0.001,1.084,2.103,9.427,2.119
a,131186,0.000,3.731,36.000,3.731,2.417,0.166,0.276,0.748,2.060,9.409,2.132
a,131190,0.000,3.954,36.000,3.954,2.505,0.075,-0.411,-0.794,2.128,9.448,2.088
a,131194,0.000,4.175,36.000,4.175,4.526,0.059,-0.060,0.366,2.069,9.450,2.114
a,131198,0.000,4.394,36.000,4.394,2.769,0.090,0.001,-1.176,2.095,9.471,2.110
a,131203,0.000,4.611,36.000,4.611,3.164,0.090,-0.380,-1.160,2.093,9.458,2.154
a,131206,0.000,4.825,36.000,4.825,3.252,0.090,0.353,0.794,2.067,9.444,2.125
a,131210,0.000,5.036,36.000,5.036,3.340,0.044,-0.228,-0.565,2.078,9.475,2.154
a,131215,0.000,5.244,36.000,5.244,3.823,0.258,0.124,0.473,2.108,9.493,2.143
a,131218,0.000,5.449,36.000,5.449,3.867,0.044,-0.014,-1.481,2.088,9.483,2.096
a,131222,0.000,5.652,36.000,5.652,4.043,-0.231,0.307,0.687,2.108,9.436,2.101
a,131227,0.000,5.851,36.000,5.851,4.131,0.151,-0.151,-0.305,2.052,9.487,2.132
a,131231,0.000,6.046,36.000,6.046,4.658,-0.002,-0.319,0.107,2.116,9.505,2.107
a,131235,0.000,6.239,36.000,6.239,4.790,0.090,-0.136,0.122,2.082,9.436,2.125
a,131238,0.000,6.427,36.000,6.427,5.273,-0.002,-0.151,0.702,2.094,9.495,2.097
a,131242,0.000,6.612,36.000,6.612,5.361,-0.002,-0.060,0.305,2.119,9.449,2.126
a,131246,0.000,6.793,36.000,6.793,5.405,-0.032,0.063,-0.336,2.055,9.476,2.075
a,131250,0.000,6.971,36.000,6.971,6.987,0.151,-0.060,-1.282,2.122,9.450,2.133
a,131254,0.000,7.144,36.000,7.144,5.449,-0.032,0.124,1.084,2.108,9.444,2.094
a,131259,0.000,7.313,36.000,7.313,5.537,-0.017,-0.060,-0.672,2.065,9.442,2.105
a,131263,0.000,7.477,36.000,7.477,5.625,-0.032,0.185,1.145,2.116,9.428,2.151
a,131266,0.000,7.638,36.000,7.638,5.889,-0.002,0.063,0.550,2.058,9.449,2.094
a,131271,0.000,7.794,36.000,7.794,5.537,0.258,-0.044,-0.626,2.095,9.458,2.116
a,131274,0.000,7.945,36.000,7.945,5.581,0.044,-0.319,-0.168,2.093,9.462,2.113
a,131278,0.000,8.092,36.000,8.092,5.625,0.059,-0.090,0.595,2.082,9.452,2.101
a,131282,0.000,8.233,36.000,8.233,5.977,-0.063,-0.395,-0.321,2.128,9.486,2.136
a,131286,0.000,8.370,36.000,8.370,6.064,-0.047,0.093,0.046,2.045,9.489,2.143
a,131290,0.000,8.502,36.000,8.502,6.196,0.044,-0.014,-1.053,2.089,9.432,2.138
a,131294,0.000,8.629,36.000,8.629,6.064,-0.170,-0.304,1.313,2.124,9.504,2.103
a,131298,0.000,8.751,36.000,8.751,6.240,0.166,-0.105,0.473,2.058,9.421,2.103
a,131302,0.000,8.868,36.000,8.868,6.724,-0.017,0.093,-0.290,2.063,9.389,2.130
a,131306,0.000,8.979,36.000,8.979,8.833,0.197,-0.044,-0.962,2.139,9.451,2.090
a,131310,0.000,9.085,36.000,9.085,6.812,-0.124,-0.151,-1.206,2.079,9.440,2.130
a,131315,0.000,9.185,36.000,9.185,6.987,0.151,-0.121,-0.412,2.072,9.449,2.154
a,131318,0.000,9.280,36.000,9.280,7.383,0.075,0.063,-0.412,2.110,9.454,2.113
a,131322,0.000,9.369,36.000,9.369,7.471,-0.017,-0.350,0.763,2.128,9.491,2.085
a,131326,0.000,9.453,36.000,9.453,7.603,-0.063,-0.105,-0.611,2.079,9.473,2.142
a,131330,0.000,9.531,36.000,9.531,8.042,0.059,0.108,0.092,2.036,9.492,2.103
a,131334,0.000,9.603,36.000,9.603,8.042,0.044,-0.105,-0.565,2.136,9.463,2.107
a,131338,0.000,9.669,36.000,9.669,8.086,-0.170,0.169,0.046,2.108,9.471,2.097
a,131342,0.000,9.729,36.000,9.729,8.174,0.059,0.078,0.489,2.035,9.451,2.142
a,131346,0.000,9.784,36.000,9.784,8.306,0.166,0.215,-0.092,2.115,9.418,2.133
a,131351,0.000,9.832,36.000,9.832,8.394,-0.063,-0.166,-0.489,2.134,9.444,2.079
